time, Acceleration x, Acceleration y, acceleration z, distance
57459,-0.14,-0.64,9.43,27.44
57478,-0.14,-0.65,9.40,27.56
57493,-0.13,-0.62,9.43,27.44
57509,-0.15,-0.62,9.43,27.56
57528,-0.12,-0.61,9.41,27.46
57543,-0.14,-0.65,9.43,27.46
57560,-0.14,-0.65,9.43,27.56
57578,-0.14,-0.65,9.42,27.46
57593,-0.13,-0.64,9.43,27.46
57611,-0.14,-0.62,9.40,27.56
57628,-0.15,-0.61,9.42,27.46
57644,-0.16,-0.63,9.44,27.44
57661,-0.15,-0.65,9.39,27.44
57678,-0.15,-0.66,9.41,27.44
57694,-0.15,-0.63,9.40,27.56
57711,-0.13,-0.61,9.42,27.46
57729,-0.13,-0.63,9.41,27.44
57744,-0.14,-0.63,9.45,27.56
57761,-0.12,-0.64,9.44,27.46
57779,-0.15,-0.63,9.40,27.55
57795,-0.15,-0.62,9.43,27.55
57811,-0.15,-0.64,9.42,27.44
57829,-0.14,-0.62,9.44,27.56
57845,-0.15,-0.64,9.43,27.46
57862,-0.17,-0.65,9.42,27.56
57880,-0.14,-0.67,9.43,27.56
57895,-0.15,-0.64,9.42,27.46
57912,-0.13,-0.64,9.43,27.55
57930,-0.13,-0.62,9.42,27.44
57946,-0.16,-0.63,9.47,27.44
57962,-0.16,-0.64,9.43,27.56
57980,-0.14,-0.65,9.40,27.46
57996,-0.14,-0.63,9.47,27.44
58013,-0.13,-0.62,9.44,27.55
58031,-0.13,-0.64,9.42,27.46
58046,-0.13,-0.63,9.42,27.46
58063,-0.15,-0.64,9.44,27.46
58081,-0.13,-0.64,9.40,27.46
58096,-0.14,-0.63,9.41,27.56
58114,-0.15,-0.64,9.44,27.46
58131,-0.14,-0.64,9.44,27.53
58146,-0.15,-0.63,9.44,27.55
58164,-0.14,-0.61,9.40,27.46
58181,-0.13,-0.64,9.41,27.56
58198,-0.17,-0.65,9.45,27.56
58214,-0.16,-0.66,9.44,27.44
58231,-0.15,-0.65,9.43,27.56
58248,-0.15,-0.63,9.42,27.46
58264,-0.13,-0.63,9.48,27.56
58283,-0.13,-0.62,9.43,27.56
58298,-0.13,-0.63,9.43,27.46
58314,-0.15,-0.64,9.46,27.56
58333,-0.13,-0.66,9.45,27.46
58348,-0.13,-0.62,9.43,27.44
58364,-0.16,-0.62,9.42,27.56
58383,-0.15,-0.61,9.42,27.46
58398,-0.13,-0.63,9.43,27.46
58416,-0.16,-0.61,9.45,27.55
58433,-0.13,-0.63,9.39,27.46
58448,-0.15,-0.65,9.44,27.46
58466,-0.14,-0.62,9.43,27.46
58483,-0.14,-0.63,9.37,27.46
58499,-0.14,-0.65,9.45,27.56
58516,-0.14,-0.64,9.42,27.46
58533,-0.16,-0.62,9.39,27.44
58549,-0.14,-0.63,9.41,27.56
58566,-0.13,-0.62,9.42,27.46
58584,-0.14,-0.62,9.41,27.56
58600,-0.14,-0.63,9.43,27.49
58616,-0.14,-0.64,9.41,27.44
58634,-0.15,-0.61,9.40,27.56
58650,-0.16,-0.64,9.43,27.46
58667,-0.16,-0.65,9.44,27.55
58685,-0.16,-0.63,9.40,27.56
58700,-0.16,-0.64,9.44,27.44
58717,-0.15,-0.63,9.45,27.56
58735,-0.14,-0.63,9.43,27.46
58750,-0.13,-0.63,9.43,27.46
58767,-0.14,-0.63,9.44,27.56
58785,-0.13,-0.63,9.38,27.46
58801,-0.13,-0.65,9.45,27.44
58818,-0.13,-0.61,9.42,27.56
58835,-0.13,-0.63,9.44,27.44
58851,-0.15,-0.62,9.39,27.46
58868,-0.16,-0.63,9.45,27.44
58886,-0.15,-0.65,9.41,27.44
58901,-0.16,-0.64,9.44,27.56
58918,-0.16,-0.63,9.46,27.44
58936,-0.13,-0.62,9.42,27.46
58951,-0.13,-0.64,9.44,27.56
58969,-0.13,-0.61,9.46,27.46
58986,-0.13,-0.62,9.40,27.56
59002,-0.15,-0.64,9.43,27.56
59019,-0.14,-0.63,9.44,27.46
59036,-0.14,-0.64,9.45,27.55
59053,-0.15,-0.65,9.46,27.56
59069,-0.15,-0.61,9.44,27.51
59087,-0.14,-0.63,9.41,27.56
59103,-0.13,-0.63,9.44,27.46
59119,-0.15,-0.63,9.42,27.56
59138,-0.14,-0.63,9.43,27.46
59153,-0.13,-0.64,9.45,27.44
59170,-0.14,-0.62,9.46,27.56
59188,-0.16,-0.64,9.39,27.46
59203,-0.14,-0.61,9.44,27.46
59220,-0.13,-0.64,9.42,27.46
59238,-0.15,-0.63,9.43,27.46
59253,-0.13,-0.64,9.44,27.56
59271,-0.15,-0.62,9.44,27.46
59288,-0.14,-0.63,9.41,27.46
59303,-0.13,-0.64,9.42,27.56
59321,-0.13,-0.64,9.43,27.44
59338,-0.13,-0.63,9.40,27.46
59354,-0.13,-0.63,9.41,27.56
59371,-0.16,-0.63,9.44,27.46
59388,-0.14,-0.63,9.46,27.56
59405,-0.15,-0.62,9.44,27.56
59421,-0.15,-0.65,9.41,27.44
59439,-0.14,-0.63,9.39,27.56
59455,-0.15,-0.61,9.44,27.44
59471,-0.14,-0.64,9.45,27.56
59490,-0.12,-0.60,9.39,27.56
59505,-0.13,-0.63,9.45,27.46
59522,-0.15,-0.64,9.45,27.56
59540,-0.15,-0.63,9.43,27.46
59555,-0.15,-0.62,9.43,27.46
59572,-0.15,-0.62,9.44,27.56
59590,-0.14,-0.64,9.41,27.46
59606,-0.15,-0.61,9.41,27.44
59623,-0.13,-0.62,9.41,27.56
59640,-0.15,-0.63,9.42,27.46
59656,-0.15,-0.64,9.43,27.46
59673,-0.14,-0.61,9.44,27.46
59691,-0.13,-0.62,9.43,27.46
59706,-0.15,-0.63,9.43,27.56
59723,-0.14,-0.63,9.43,27.44
59741,-0.14,-0.61,9.42,27.44
59756,-0.14,-0.64,9.40,27.56
59773,-0.13,-0.63,9.44,27.46
59791,-0.12,-0.64,9.42,27.56
59807,-0.14,-0.61,9.44,27.56
59824,-0.14,-0.65,9.44,27.46
59841,-0.15,-0.65,9.40,27.55
59857,-0.14,-0.60,9.46,27.56
59874,-0.16,-0.65,9.46,27.46
59891,-0.14,-0.63,9.41,27.56
59908,-0.14,-0.62,9.43,27.44
59924,-0.14,-0.63,9.43,27.56
59942,-0.13,-0.62,9.43,27.56
59958,-0.16,-0.62,9.42,27.46
59974,-0.15,-0.63,9.43,27.56
59993,-0.16,-0.62,9.42,27.44
60008,-0.13,-0.65,9.45,27.44
60025,-0.16,-0.63,9.42,27.56
60043,-0.15,-0.60,9.43,27.46
60058,-0.14,-0.63,9.42,27.46
60076,-0.16,-0.62,9.42,27.46
60093,-0.16,-0.64,9.43,27.46
60108,-0.13,-0.61,9.44,27.56
60126,-0.14,-0.62,9.42,27.44
60143,-0.13,-0.60,9.42,27.46
60158,-0.14,-0.64,9.41,27.56
60176,-0.14,-0.65,9.43,27.46
60193,-0.16,-0.63,9.41,27.56
60210,-0.13,-0.64,9.42,27.56
60226,-0.14,-0.64,9.43,27.46
60243,-0.16,-0.63,9.41,27.55
60260,-0.14,-0.63,9.42,27.46
60276,-0.15,-0.67,9.46,27.56
60295,-0.15,-0.63,9.41,27.56
60310,-0.15,-0.63,9.43,27.44
60326,-0.14,-0.62,9.40,27.56
60345,-0.14,-0.64,9.40,27.46
60360,-0.15,-0.63,9.44,27.46
60378,-0.16,-0.62,9.42,27.56
60395,-0.17,-0.63,9.42,27.46
60410,-0.13,-0.64,9.42,27.46
60428,-0.14,-0.61,9.42,27.51
60445,-0.13,-0.63,9.42,27.46
60461,-0.16,-0.64,9.45,27.56
60478,-0.16,-0.64,9.43,27.44
60495,-0.15,-0.61,9.39,27.46
60511,-0.14,-0.64,9.41,27.55
60528,-0.12,-0.62,9.44,27.46
60546,-0.15,-0.64,9.39,27.46
60561,-0.16,-0.64,9.45,27.56
60578,-0.15,-0.63,9.43,27.46
60596,-0.14,-0.63,9.42,27.56
60612,-0.14,-0.65,9.40,27.55
60628,-0.14,-0.63,9.44,27.44
60646,-0.15,-0.62,9.45,27.56
60662,-0.15,-0.65,9.40,27.46
60679,-0.14,-0.63,9.44,27.56
60697,-0.16,-0.62,9.42,27.56
60712,-0.14,-0.63,9.45,27.44
60729,-0.16,-0.61,9.46,27.55
60747,-0.15,-0.61,9.44,27.46
60763,-0.15,-0.60,9.44,27.46
60780,-0.16,-0.62,9.42,27.56
60797,-0.15,-0.61,9.40,27.46
60813,-0.14,-0.63,9.45,27.46
60830,-0.15,-0.65,9.41,27.56
60848,-0.14,-0.63,9.43,27.46
60863,-0.15,-0.62,9.44,27.48
60880,-0.14,-0.64,9.46,27.46
60898,-0.15,-0.65,9.42,27.46
60913,-0.16,-0.63,9.44,27.56
60931,-0.14,-0.63,9.39,27.46
60948,-0.13,-0.62,9.40,27.46
60963,-0.14,-0.65,9.43,27.56
60981,-0.15,-0.64,9.43,27.46
60998,-0.15,-0.65,9.41,27.56
61015,-0.14,-0.64,9.42,27.56
61031,-0.14,-0.64,9.41,27.46
61048,-0.15,-0.62,9.41,27.56
61065,-0.13,-0.63,9.44,27.46
61081,-0.14,-0.62,9.42,27.56
61100,-0.15,-0.63,9.42,27.55
61115,-0.15,-0.63,9.46,27.46
61131,-0.16,-0.65,9.43,27.56
61150,-0.14,-0.64,9.40,27.46
61165,-0.14,-0.64,9.42,27.46
61182,-0.13,-0.63,9.46,27.56
61200,-0.14,-0.61,9.41,27.46
61215,-0.15,-0.61,9.46,27.46
61233,-0.14,-0.63,9.40,27.46
61250,-0.13,-0.66,9.41,27.46
61265,-0.14,-0.62,9.45,27.56
61283,-0.16,-0.64,9.42,27.44
61300,-0.14,-0.64,9.41,27.44
61316,-0.14,-0.64,9.44,27.55
61333,-0.14,-0.62,9.45,27.44
61350,-0.14,-0.63,9.43,27.56
61367,-0.15,-0.62,9.40,27.56
61383,-0.15,-0.60,9.46,27.46
61401,-0.13,-0.66,9.39,27.56
61417,-0.13,-0.62,9.43,27.56
61433,-0.15,-0.62,9.42,27.46
61451,-0.15,-0.64,9.44,27.56
61467,-0.15,-0.63,9.45,27.46
61484,-0.15,-0.64,9.46,27.56
61502,-0.15,-0.66,9.42,27.55
61517,-0.13,-0.64,9.42,27.46
61534,-0.16,-0.63,9.44,27.56
61552,-0.16,-0.63,9.42,27.46
61568,-0.14,-0.67,9.42,27.44
61585,-0.13,-0.63,9.45,27.56
61602,-0.15,-0.64,9.44,27.46
61618,-0.14,-0.61,9.42,27.44
61635,-0.15,-0.62,9.41,27.44
61652,-0.15,-0.62,9.42,27.46
61668,-0.14,-0.64,9.44,27.44
61685,-0.13,-0.61,9.42,27.46
61703,-0.14,-0.62,9.42,27.44
61718,-0.15,-0.62,9.46,27.56
61735,-0.14,-0.65,9.44,27.44
61753,-0.14,-0.63,9.40,27.56
61769,-0.15,-0.62,9.45,27.56
61786,-0.14,-0.64,9.41,27.46
61803,-0.13,-0.66,9.41,27.56
61819,-0.15,-0.63,9.44,27.56
61836,-0.14,-0.61,9.42,27.46
61853,-0.14,-0.62,9.41,27.56
61870,-0.14,-0.63,9.41,27.46
61886,-0.15,-0.62,9.43,27.56
61904,-0.14,-0.64,9.42,27.56
61920,-0.14,-0.62,9.43,27.46
61936,-0.15,-0.63,9.43,27.56
61955,-0.15,-0.64,9.45,27.44
61970,-0.14,-0.62,9.46,27.46
61987,-0.16,-0.64,9.40,27.56
62005,-0.14,-0.65,9.43,27.46
62020,-0.14,-0.63,9.44,27.44
62038,-0.13,-0.64,9.45,27.44
62055,-0.13,-0.64,9.41,27.46
62070,-0.15,-0.62,9.44,27.46
62088,-0.15,-0.63,9.42,27.46
62105,-0.16,-0.61,9.43,27.46
62120,-0.13,-0.62,9.46,27.56
62138,-0.13,-0.61,9.42,27.46
62155,-0.14,-0.65,9.41,27.56
62171,-0.14,-0.64,9.42,27.56
62188,-0.17,-0.62,9.47,27.46
62205,-0.16,-0.66,9.40,27.56
62222,-0.12,-0.62,9.44,27.44
62238,-0.15,-0.62,9.43,27.53
62257,-0.13,-0.63,9.41,27.56
62272,-0.13,-0.61,9.44,27.46
62288,-0.15,-0.63,9.43,27.56
62307,-0.15,-0.63,9.40,27.56
62322,-0.14,-0.64,9.46,27.46
62339,-0.13,-0.67,9.43,27.56
62357,-0.13,-0.64,9.39,27.46
62372,-0.14,-0.63,9.45,27.46
62390,-0.15,-0.63,9.44,27.56
62407,-0.14,-0.64,9.42,27.44
62423,-0.15,-0.63,9.44,27.44
62440,-0.13,-0.62,9.45,27.46
62457,-0.14,-0.65,9.40,27.46
62473,-0.16,-0.61,9.44,27.44
62490,-0.13,-0.63,9.43,27.46
62508,-0.14,-0.65,9.39,27.44
62523,-0.15,-0.64,9.43,27.56
62540,-0.14,-0.62,9.41,27.46
62558,-0.15,-0.62,9.43,27.56
62573,-0.17,-0.63,9.44,27.56
62590,-0.14,-0.63,9.44,27.46
62608,-0.14,-0.64,9.40,27.56
62624,-0.15,-0.63,9.43,27.56
62641,-0.15,-0.62,9.42,27.46
62659,-0.15,-0.65,9.42,27.56
62674,-0.15,-0.62,9.48,27.44
62691,-0.13,-0.61,9.43,27.56
62709,-0.15,-0.62,9.45,27.56
62725,-0.15,-0.61,9.44,27.46
62741,-0.12,-0.64,9.44,27.55
62759,-0.15,-0.65,9.42,27.46
62775,-0.13,-0.62,9.44,27.46
62792,-0.14,-0.62,9.43,27.56
62810,-0.15,-0.64,9.44,27.46
62825,-0.16,-0.64,9.42,27.44
62842,-0.15,-0.65,9.41,27.46
62860,-0.14,-0.64,9.40,27.46
62875,-0.14,-0.63,9.44,27.56
62893,-0.15,-0.63,9.42,27.46
62910,-0.16,-0.66,9.40,27.46
62925,-0.16,-0.62,9.43,27.56
62943,-0.16,-0.64,9.42,27.46
62960,-0.15,-0.65,9.40,27.56
62977,-0.14,-0.65,9.43,27.56
62993,-0.13,-0.63,9.45,27.46
63010,-0.15,-0.63,9.43,27.56
63027,-0.15,-0.64,9.43,27.46
63043,-0.15,-0.65,9.44,27.55
63062,-0.16,-0.63,9.42,27.56
63077,-0.13,-0.62,9.43,27.46
63093,-0.15,-0.62,9.42,27.56
63112,-0.13,-0.61,9.41,27.56
63127,-0.13,-0.64,9.45,27.46
63143,-0.14,-0.65,9.45,27.56
63162,-0.15,-0.65,9.45,27.46
63177,-0.15,-0.62,9.45,27.44
63195,-0.15,-0.62,9.42,27.56
63212,-0.13,-0.64,9.44,27.46
63227,-0.16,-0.63,9.45,27.46
63245,-0.15,-0.62,9.49,27.46
63262,-0.15,-0.62,9.45,27.46
63278,-0.13,-0.64,9.44,27.56
63295,-0.16,-0.66,9.44,27.44
63312,-0.15,-0.63,9.42,27.46
63328,-0.14,-0.63,9.43,27.56
63345,-0.11,-0.63,9.44,27.46
63363,-0.13,-0.62,9.39,27.46
63378,-0.14,-0.64,9.43,27.56
63395,-0.14,-0.61,9.45,27.46
63413,-0.12,-0.63,9.43,27.56
63429,-0.15,-0.65,9.41,27.56
63446,-0.16,-0.64,9.43,27.46
63463,-0.15,-0.65,9.40,27.56
63479,-0.16,-0.63,9.43,27.46
63496,-0.14,-0.64,9.43,27.56
63514,-0.13,-0.63,9.42,27.46
63529,-0.16,-0.62,9.43,27.46
63547,-0.14,-0.61,9.43,27.56
63564,-0.14,-0.64,9.40,27.46
63580,-0.14,-0.65,9.45,27.46
63597,-0.16,-0.64,9.43,27.48
63614,-0.14,-0.62,9.43,27.46
63630,-0.14,-0.67,9.43,27.44
63647,-0.15,-0.62,9.44,27.44
63665,-0.14,-0.65,9.44,27.46
63680,-0.14,-0.63,9.41,27.55
63697,-0.16,-0.62,9.43,27.46
63715,-0.14,-0.64,9.43,27.56
63731,-0.16,-0.63,9.44,27.56
63748,-0.14,-0.62,9.43,27.44
63765,-0.12,-0.64,9.42,27.56
63781,-0.14,-0.61,9.44,27.56
63798,-0.16,-0.61,9.40,27.46
63815,-0.14,-0.65,9.41,27.56
63832,-0.13,-0.63,9.43,27.46
63848,-0.13,-0.64,9.43,27.56
63866,-0.14,-0.62,9.40,27.56
63882,-0.15,-0.63,9.46,27.46
63898,-0.15,-0.64,9.44,27.56
63917,-0.15,-0.62,9.40,27.46
63932,-0.14,-0.63,9.44,27.46
63948,-0.15,-0.62,9.43,27.56
63967,-0.13,-0.62,9.40,27.46
63982,-0.15,-0.67,9.41,27.46
64000,-0.14,-0.62,9.43,27.56
64017,-0.14,-0.65,9.42,27.46
64032,-0.15,-0.63,9.45,27.46
64050,-0.14,-0.63,9.42,27.46
64067,-0.14,-0.64,9.42,27.46
64082,-0.13,-0.62,9.45,27.56
64100,-0.16,-0.65,9.44,27.46
64117,-0.14,-0.64,9.43,27.46
64133,-0.15,-0.62,9.46,27.55
64150,-0.13,-0.60,9.45,27.46
64167,-0.14,-0.62,9.40,27.56
64184,-0.15,-0.62,9.41,27.51
64200,-0.15,-0.63,9.43,27.46
64218,-0.14,-0.65,9.39,27.56
64234,-0.15,-0.61,9.44,27.46
64250,-0.13,-0.64,9.45,27.56
64269,-0.14,-0.63,9.44,27.56
64284,-0.16,-0.63,9.43,27.44
64301,-0.15,-0.62,9.39,27.56
64319,-0.14,-0.61,9.40,27.46
64334,-0.15,-0.63,9.42,27.44
64352,-0.13,-0.65,9.43,27.56
64369,-0.16,-0.65,9.43,27.46
64385,-0.13,-0.62,9.44,27.44
64402,-0.14,-0.65,9.46,27.46
64419,-0.13,-0.63,9.38,27.46
64435,-0.14,-0.63,9.41,27.46
64452,-0.14,-0.64,9.44,27.46
64470,-0.15,-0.62,9.46,27.44
64485,-0.14,-0.64,9.43,27.56
64502,-0.15,-0.63,9.42,27.46
64520,-0.15,-0.66,9.43,27.46
64535,-0.13,-0.62,9.43,27.56
64552,-0.13,-0.64,9.43,27.46
64570,-0.14,-0.65,9.43,27.56
64586,-0.15,-0.66,9.47,27.56
64603,-0.12,-0.63,9.41,27.46
64620,-0.14,-0.65,9.38,27.56
64636,-0.14,-0.62,9.42,27.46
64653,-0.15,-0.65,9.45,27.56
64670,-0.14,-0.67,9.45,27.56
64687,-0.15,-0.63,9.45,27.46
64703,-0.15,-0.63,9.43,27.56
64721,-0.13,-0.64,9.41,27.46
64737,-0.14,-0.66,9.44,27.46
64754,-0.14,-0.65,9.42,27.56
64772,-0.16,-0.61,9.40,27.46
64787,-0.13,-0.63,9.42,27.46
64804,-0.15,-0.63,9.46,27.46
64822,-0.16,-0.64,9.42,27.44
64837,-0.13,-0.66,9.45,27.56
64855,-0.16,-0.62,9.41,27.44
64872,-0.15,-0.63,9.41,27.44
64887,-0.14,-0.61,9.37,27.56
64905,-0.14,-0.64,9.46,27.46
64922,-0.11,-0.65,9.42,27.56
64939,-0.15,-0.64,9.42,27.56
64955,-0.15,-0.61,9.42,27.44
64972,-0.14,-0.63,9.41,27.55
64989,-0.15,-0.61,9.45,27.56
65005,-0.14,-0.64,9.44,27.46
65022,-0.14,-0.63,9.43,27.55
65039,-0.13,-0.63,9.45,27.46
65055,-0.15,-0.63,9.43,27.55
65074,-0.15,-0.65,9.44,27.56
65089,-0.15,-0.63,9.47,27.46
65105,-0.14,-0.65,9.47,27.56
65124,-0.14,-0.62,9.40,27.44
65139,-0.14,-0.62,9.43,27.44
65157,-0.15,-0.62,9.45,27.56
65174,-0.13,-0.63,9.40,27.46
65189,-0.15,-0.60,9.42,27.44
65207,-0.14,-0.66,9.42,27.44
65224,-0.15,-0.65,9.41,27.46
65240,-0.16,-0.63,9.44,27.56
65257,-0.15,-0.62,9.43,27.46
65274,-0.16,-0.63,9.41,27.46
65290,-0.16,-0.64,9.44,27.56
65307,-0.15,-0.65,9.44,27.44
65325,-0.14,-0.63,9.43,27.55
65341,-0.15,-0.64,9.45,27.55
65357,-0.12,-0.62,9.43,27.46
65375,-0.14,-0.62,9.40,27.55
65391,-0.14,-0.65,9.42,27.44
65408,-0.14,-0.66,9.42,27.46
65425,-0.15,-0.63,9.40,27.56
65441,-0.13,-0.64,9.41,27.46
65458,-0.15,-0.62,9.41,27.55
65476,-0.14,-0.63,9.40,27.56
65491,-0.14,-0.63,9.44,27.44
65508,-0.15,-0.62,9.42,27.56
65526,-0.15,-0.64,9.42,27.46
65542,-0.12,-0.63,9.46,27.44
65559,-0.15,-0.62,9.43,27.55
65576,-0.15,-0.64,9.42,27.46
65592,-0.14,-0.63,9.45,27.46
65609,-0.12,-0.63,9.44,27.46
65627,-0.11,-0.63,9.43,27.46
65642,-0.13,-0.65,9.44,27.56
65659,-0.14,-0.64,9.44,27.44
65677,-0.14,-0.63,9.43,27.44
65692,-0.13,-0.62,9.43,27.56
65710,-0.14,-0.62,9.43,27.44
65727,-0.14,-0.63,9.43,27.46
65742,-0.15,-0.64,9.42,27.55
65760,-0.14,-0.62,9.45,27.46
65777,-0.15,-0.65,9.43,27.56
65794,-0.15,-0.64,9.42,27.56
65810,-0.13,-0.67,9.41,27.46
65827,-0.16,-0.62,9.40,27.55
65844,-0.15,-0.62,9.42,27.48
65860,-0.15,-0.63,9.46,27.44
65878,-0.16,-0.63,9.41,27.55
65894,-0.14,-0.62,9.40,27.46
65910,-0.12,-0.61,9.41,27.55
65929,-0.15,-0.61,9.41,27.56
65944,-0.15,-0.64,9.44,27.46
65960,-0.14,-0.64,9.41,27.55
65979,-0.13,-0.63,9.40,27.44
65994,-0.16,-0.62,9.43,27.44
66012,-0.14,-0.63,9.40,27.55
66029,-0.13,-0.64,9.42,27.46
66044,-0.14,-0.64,9.45,27.44
66062,-0.15,-0.64,9.41,27.46
66079,-0.13,-0.63,9.39,27.46
66095,-0.13,-0.64,9.40,27.56
66112,-0.15,-0.65,9.43,27.44
66129,-0.15,-0.66,9.43,27.46
66145,-0.14,-0.63,9.44,27.56
66162,-0.11,-0.63,9.43,27.46
66180,-0.12,-0.64,9.40,27.56
66196,-0.14,-0.65,9.41,27.56
66212,-0.14,-0.63,9.44,27.46
66230,-0.17,-0.61,9.40,27.56
66246,-0.15,-0.64,9.45,27.46
66263,-0.14,-0.62,9.46,27.46
66280,-0.13,-0.62,9.42,27.56
66296,-0.16,-0.63,9.43,27.46
66313,-0.13,-0.64,9.45,27.56
66331,-0.14,-0.63,9.43,27.55
66347,-0.14,-0.66,9.42,27.44
66363,-0.15,-0.61,9.44,27.56
66381,-0.16,-0.63,9.42,27.44
66397,-0.15,-0.64,9.43,27.46
66414,-0.16,-0.63,9.44,27.56
66432,-0.14,-0.63,9.42,27.46
66447,-0.14,-0.63,9.41,27.56
66464,-0.14,-0.64,9.42,27.46
66482,-0.14,-0.63,9.39,27.46
66497,-0.13,-0.64,9.41,27.56
66514,-0.13,-0.61,9.44,27.46
66532,-0.11,-0.62,9.42,27.46
66547,-0.13,-0.63,9.44,27.56
66565,-0.15,-0.63,9.42,27.46
66582,-0.13,-0.64,9.43,27.46
66597,-0.17,-0.63,9.45,27.56
66615,-0.16,-0.63,9.44,27.46
66632,-0.13,-0.60,9.42,27.56
66649,-0.16,-0.63,9.43,27.56
66665,-0.16,-0.62,9.43,27.46
66683,-0.13,-0.64,9.44,27.56
66699,-0.14,-0.65,9.42,27.44
66715,-0.16,-0.64,9.43,27.56
66734,-0.11,-0.64,9.40,27.46
66749,-0.14,-0.66,9.44,27.46
66766,-0.15,-0.59,9.45,27.56
66784,-0.13,-0.65,9.39,27.46
66799,-0.15,-0.63,9.44,27.46
66817,-0.15,-0.63,9.42,27.44
66834,-0.15,-0.63,9.43,27.44
66849,-0.15,-0.63,9.43,27.46
66867,-0.13,-0.64,9.44,27.44
66884,-0.13,-0.63,9.43,27.46
66899,-0.13,-0.65,9.44,27.55
66917,-0.15,-0.61,9.45,27.44
66934,-0.15,-0.61,9.43,27.46
66950,-0.17,-0.65,9.43,27.56
66967,-0.12,-0.62,9.42,27.46
66984,-0.14,-0.65,9.42,27.53
67000,-0.14,-0.65,9.45,27.56
67017,-0.15,-0.63,9.43,27.46
67035,-0.14,-0.62,9.42,27.56
67051,-0.13,-0.63,9.45,27.46
67067,-0.16,-0.62,9.42,27.55
67086,-0.15,-0.63,9.41,27.56
67101,-0.15,-0.65,9.45,27.46
67118,-0.14,-0.62,9.48,27.56
67136,-0.13,-0.64,9.44,27.46
67151,-0.16,-0.63,9.43,27.46
67168,-0.15,-0.65,9.44,27.56
67186,-0.14,-0.61,9.42,27.46
67202,-0.14,-0.64,9.44,27.44
67219,-0.15,-0.63,9.45,27.56
67236,-0.11,-0.63,9.42,27.46
67252,-0.17,-0.63,9.45,27.44
67269,-0.14,-0.63,9.44,27.46
67287,-0.15,-0.62,9.41,27.46
67302,-0.14,-0.61,9.40,27.56
67319,-0.15,-0.61,9.41,27.46
67337,-0.15,-0.64,9.41,27.44
67352,-0.16,-0.63,9.42,27.56
67369,-0.14,-0.63,9.41,27.46
67387,-0.14,-0.62,9.39,27.56
67403,-0.15,-0.63,9.45,27.56
67420,-0.14,-0.63,9.40,27.46
67437,-0.14,-0.63,9.42,27.56
67453,-0.13,-0.63,9.46,27.46
67470,-0.16,-0.64,9.42,27.56
67488,-0.14,-0.65,9.41,27.56
67504,-0.15,-0.64,9.43,27.46
67520,-0.15,-0.65,9.45,27.56
67538,-0.14,-0.63,9.42,27.46
67554,-0.14,-0.61,9.42,27.46
67570,-0.14,-0.63,9.44,27.55
67589,-0.15,-0.62,9.43,27.46
67604,-0.14,-0.63,9.43,27.46
67621,-0.14,-0.63,9.43,27.46
67639,-0.16,-0.63,9.39,27.44
67654,-0.15,-0.63,9.48,27.56
67672,-0.16,-0.63,9.44,27.44
67689,-0.15,-0.62,9.43,27.44
67704,-0.12,-0.64,9.46,27.56
67722,-0.14,-0.60,9.41,27.46
67739,-0.14,-0.64,9.42,27.46
67755,-0.13,-0.66,9.41,27.55
67772,-0.12,-0.66,9.44,27.46
67789,-0.14,-0.65,9.42,27.46
67805,-0.15,-0.61,9.44,27.55
67822,-0.15,-0.61,9.42,27.44
67840,-0.13,-0.64,9.42,27.55
67856,-0.14,-0.63,9.43,27.56
67872,-0.14,-0.63,9.45,27.44
67890,-0.15,-0.65,9.40,27.56
67906,-0.13,-0.64,9.42,27.46
67922,-0.15,-0.61,9.42,27.56
67941,-0.15,-0.64,9.43,27.55
67956,-0.16,-0.66,9.45,27.46
67973,-0.12,-0.63,9.42,27.56
67991,-0.15,-0.63,9.43,27.46
68006,-0.15,-0.61,9.45,27.44
68024,-0.14,-0.62,9.42,27.56
68041,-0.14,-0.64,9.40,27.46
68057,-0.13,-0.64,9.46,27.46
68074,-0.14,-0.63,9.44,27.46
68091,-0.15,-0.61,9.42,27.46
68107,-0.14,-0.62,9.44,27.44
68124,-0.14,-0.64,9.43,27.46
68142,-0.15,-0.63,9.40,27.46
68157,-0.15,-0.60,9.43,27.56
68174,-0.14,-0.64,9.46,27.46
68192,-0.14,-0.64,9.44,27.56
68208,-0.14,-0.62,9.41,27.56
68225,-0.14,-0.64,9.41,27.44
68242,-0.14,-0.62,9.42,27.56
68258,-0.14,-0.63,9.44,27.44
68275,-0.15,-0.61,9.44,27.46
68292,-0.13,-0.61,9.41,27.56
68308,-0.13,-0.62,9.40,27.44
68325,-0.13,-0.62,9.43,27.56
68343,-0.15,-0.61,9.42,27.46
68359,-0.15,-0.64,9.42,27.46
68375,-0.15,-0.66,9.46,27.56
68393,-0.14,-0.62,9.42,27.46
68409,-0.12,-0.62,9.43,27.46
68426,-0.15,-0.62,9.45,27.56
68444,-0.15,-0.64,9.44,27.46
68459,-0.15,-0.63,9.43,27.44
68476,-0.13,-0.62,9.40,27.46
68494,-0.15,-0.63,9.41,27.46
68509,-0.16,-0.62,9.44,27.56
68527,-0.14,-0.66,9.48,27.46
68544,-0.13,-0.63,9.42,27.46
68559,-0.15,-0.62,9.41,27.56
68577,-0.14,-0.61,9.44,27.44
68594,-0.13,-0.62,9.41,27.46
